pid,tid,home_size,parcel_size,beds,age,pool,price,year,cbd_dist,x_coord,y_coord
12620,1773,1739,8503,3,16,1,157.939,2001,5403.98,551435.6,1524851
12621,8799,1694,6567,3,0,0,133.853,2004,21842.56,488722.7,1585983
12623,2562,1556,2875,3,0,0,141.667,2003,23623.46,611861.1,1522251
12625,8146,1134,7341,3,30,0,111.37,2001,5693.81,548506,1518356
12626,8086,2395,13356,4,3,1,292.692,2004,20904.18,603319.3,1526980
12627,8310,1642,7148,3,10,0,145.591,2004,9925.86,502667.3,1536226
12628,7226,1941,9489,3,9,1,143.644,2002,20455.63,538938.4,1464089
12632,5829,4096,19556,4,0,1,643.731,2000,18068.35,483510.3,1501398
12633,4150,1916,6167,3,1,0,165.053,2004,22824.46,461026.5,1518329
12634,370,1050,6770,3,27,0,97.165,2002,10822.21,566561.3,1515116
12635,4704,1510,9751,3,15,0,105.674,2001,11865.32,504138.7,1555058
12636,139,1487,11830,3,21,0,96.439,2000,16081.62,523406.8,1479571
12637,4040,1998,8249,3,12,1,143.783,2000,15087.63,579505.5,1552466
12638,7313,2170,7121,3,0,0,193.114,2004,13327.34,572509,1508883
12639,7870,1279,6341,3,0,0,142.183,2003,12853.21,569388.8,1506899
12640,2037,6153,39100,4,8,1,3031.667,2004,16203.47,486961.8,1507945
12641,1674,1600,8006,3,31,0,94.388,2002,9572.54,565236,1523169
12644,2724,2273,7714,4,0,0,175.063,2000,20121.73,600872.4,1530511
12645,1749,1548,12928,3,23,0,225.393,2005,17212.33,492036.4,1494229
12646,7561,1138,4250,3,13,0,92.242,2001,13481.36,578608.9,1524648
12648,1884,1660,1954,3,0,0,166.468,2004,22421.33,607404.8,1518903
12650,1354,1727,12285,3,16,0,118.192,2000,12192.49,574674.9,1527342
12654,1729,2815,12316,5,0,0,304.282,2002,13340.9,493575.1,1516449
12655,1299,1676,8276,3,6,0,149.774,2003,12000.1,574169.4,1529100
12657,479,3815,19279,5,0,1,392.455,2004,15469.24,484742.5,1522867
12658,6662,1390,6759,4,14,0,114.271,2004,17126.8,528108,1475292
12659,3570,2021,9118,4,0,0,177.237,2001,21205.25,509090.4,1466440
12661,2839,1827,4207,3,0,0,142.716,2001,18314.94,594078.7,1520928
12663,3957,2075,5000,3,17,0,137.914,2000,6214.58,551257.6,1519008
12665,3441,1440,11026,3,23,0,89.572,2002,10570.61,512003,1557216
12666,520,2720,9720,4,0,0,231.989,2002,16370.34,587101.9,1518626
12667,3449,1864,3750,4,4,0,112.187,2003,9662.39,519126,1558649
12669,341,1203,2880,4,5,0,91.147,2002,20089.88,537213.8,1465206
12670,4750,2431,7774,4,0,0,198.897,2003,23217.55,609163.8,1514314
12671,1730,1396,9767,3,17,0,155.663,2004,14269.8,580939.3,1522861
12672,5162,1483,6760,3,3,0,120.784,2000,17332.42,591395.3,1525023
12673,6611,1171,4754,2,7,0,74.539,2001,5827.49,540747.8,1549287
12674,9060,1487,6500,3,22,0,105.836,2001,15915.49,522615.4,1480313
12677,8715,1560,10391,3,14,0,102.211,2001,11493.36,500150.1,1545930
12679,9106,1340,9373,3,30,0,83.899,2000,4301.18,547032.1,1523989
12680,4412,2299,5751,4,0,0,213.893,2004,19826.43,580129.5,1484380
12681,9668,1223,10027,3,6,0,108.388,2003,28282.3,485878.3,1609958
12683,5662,2400,9025,3,7,0,360.585,2004,2789.3,537357.3,1522297
12684,7088,3436,9796,4,0,0,270.997,2001,19971.45,600379.8,1530581
12685,9792,4509,55393,4,31,0,603.753,2001,5660.64,531547.1,1549382
12686,4649,1300,8714,3,26,0,111.254,2004,15803.4,485551.9,1547264
12688,5649,1609,30423,2,39,0,117.609,2002,7429.08,558910.2,1534962
12690,5892,972,9493,2,18,0,229.866,2004,3322.77,528223.6,1539769
12691,8340,1606,7178,3,4,0,140.421,2000,23312.71,487073.3,1590869
12693,7617,2997,14089,4,2,1,260.237,2000,18198.8,495800.2,1485892
12694,4971,672,7500,2,46,0,73.035,2001,3623.26,534917.6,1542989
12695,9569,2183,13066,4,6,1,183.103,2002,19004.86,506563.6,1586703
12698,8247,1264,6627,3,4,0,127.431,2004,22160.76,488865.1,1587457
12699,7947,2189,7042,4,3,0,240.82,2004,17204.24,570519.8,1487339
12700,1615,1598,5500,4,8,0,132.027,2002,11375.5,567720.8,1548773
12702,9296,1925,7715,3,0,0,142.17,2001,14265.79,581593.5,1528678
12703,2558,1994,5299,3,4,1,141.448,2001,14381.8,579954.6,1517233
12704,6178,2560,10174,4,2,0,193.612,2000,19369.5,598296.4,1527362
12709,8683,1184,5250,3,4,0,110.211,2003,19467.01,597550.5,1543298
12710,2523,2226,6276,4,0,0,218.633,2002,23431.77,610669,1518318
12711,7159,2692,12602,3,0,0,189.841,2002,21962.66,584266.3,1478635
12712,1266,1240,7836,3,13,0,141.837,2005,14973.18,504277.3,1569578
12713,3407,2106,10392,3,2,0,171.999,2005,22568.62,461046.7,1537526
12715,9203,1289,5497,3,2,0,98.008,2001,29361.54,630129.4,1516776
12716,7392,1912,10436,4,15,0,150.262,2005,28445.96,485726.9,1610496
12717,9536,1199,8878,3,16,0,121.897,2002,6118.9,530510.4,1550708
12720,121,4009,15338,5,0,0,329.123,2003,19856.58,486835.9,1487020
12722,3684,2480,20714,3,0,1,218.114,2000,25081.39,488713.1,1599278
12723,7079,1472,2540,3,17,0,150.508,2004,10929.15,506414.1,1509217
12724,31,572,10456,2,76,0,118.325,2002,1745.08,539086.6,1527259
12725,2418,2001,8605,3,10,0,160.77,2003,15295.82,584960.6,1533858
12726,2774,1557,13936,3,42,0,114.915,2002,5474.85,533804,1549036
12727,4491,720,6901,1,45,0,31.479,2005,9585.93,516024.1,1556314
12730,2615,3050,9500,5,5,0,332.782,2005,20440.39,528252.7,1464337
12731,7012,2343,6310,5,1,0,187.063,2003,10471.8,518487.6,1561337
12732,1267,1673,10694,3,0,0,140.189,2004,21885.4,488880.7,1586307
12733,8424,2164,10340,4,9,0,146.171,2003,20811.32,539590.9,1462961
12734,6298,2427,5286,3,4,1,211.938,2003,18612.02,595859.6,1533819
12735,3764,1092,6080,2,26,0,145.305,2000,2820.28,529716.7,1538809
12737,6028,1268,7303,2,19,0,108.748,2001,15684.72,515165.6,1483528
12738,560,1602,12381,3,23,0,106.563,2001,11197.7,568310,1546267
12741,2147,2557,17472,4,14,0,257.285,2001,15137.07,491727.9,1506406
12742,924,3372,14068,4,6,1,319.361,2004,17670.2,498910.3,1485573
12743,3762,1464,9002,4,38,0,111.279,2003,7079.82,529861.2,1508401
12745,2473,1008,8246,3,45,0,92.838,2004,6659.57,555411.4,1538471
12746,9566,2500,9736,4,5,0,255.967,2004,9981.24,548694,1501415
12747,7126,2346,9159,4,4,0,163.779,2002,17158.59,534355,1474786
12749,3924,1792,10840,4,16,0,153.821,2004,18720.05,540172.1,1469891
12750,9082,1985,5725,3,0,0,191.087,2004,13262.14,574012.8,1512132
12751,7416,1814,19968,3,28,0,212.735,2005,7017.5,519142.3,1547954
12752,9441,1570,5939,3,0,0,163.728,2004,19885.28,580205.1,1484184
12753,2972,3101,23516,3,45,0,494.586,2005,2938.26,538586.6,1522213
12754,9267,3008,10283,5,30,0,142.305,2004,8627.58,512679.8,1548728
12755,755,2580,7875,4,6,1,254.555,2004,17384.08,533016.5,1474073
12757,8278,1495,8793,3,19,1,251.211,2004,7525.94,553799.7,1546924
12759,405,3248,19490,4,8,1,481.094,2005,12519.99,496178.9,1517170
12760,1821,1992,7994,3,10,1,156.389,2002,18736.4,524662.4,1470453
12761,5460,3531,7957,4,0,1,333.746,2003,17493.86,572128.1,1487443
12763,3085,3534,13946,5,39,0,468.83,2004,1623.93,531376.9,1535152
12765,8831,2339,5175,4,0,0,198.097,2003,23678.04,612016.1,1522032
12766,3997,1672,27293,4,0,0,120.963,2001,11543.38,497767.5,1538918
12769,4316,1413,10926,3,45,0,162.366,2004,4787,548455.7,1538930
12771,6874,1260,4610,3,1,0,123.293,2002,23605.74,458310.5,1519088
12773,6240,1158,4708,3,0,0,111.876,2003,13604.85,579321.9,1527262
12774,5919,1585,6577,3,9,0,210.372,2004,11383.29,500258.3,1516953
12776,2860,2925,8564,4,3,0,226.314,2005,13544.17,497672.3,1555485
12777,6380,1624,10399,3,43,0,156.042,2003,6160.04,545264.3,1513778
12778,7568,3879,21297,4,4,1,697.419,2004,18740.53,576265.2,1485638
12784,776,1197,5446,3,14,0,111.988,2004,10752.55,515077,1560336
12786,2469,1676,13826,3,12,0,127.197,2001,4912.58,547324.6,1520900
12789,6394,2019,10855,4,2,0,243.015,2004,19864.25,475546.7,1503988
12790,2167,1216,5671,3,8,0,125.283,2003,19472.66,597283.5,1544686
12791,6097,2536,9198,4,12,0,197.531,2002,21735.23,519549.8,1461421
12794,4378,1874,5300,3,12,0,142.83,2005,23650.57,487280.9,1592444
12798,7103,1646,4989,4,1,0,106.73,2002,9779.01,505829.9,1544833
12799,7267,972,11177,3,17,0,79.533,2004,9239.62,504816.2,1535379
12801,4090,3180,13696,4,43,1,416.111,2003,1803.71,535530.8,1525219
12802,9319,1771,6901,3,4,0,193.135,2003,11022.09,504338.8,1511644
12803,5439,3394,24358,5,10,1,203.903,2001,11768.73,516622.1,1565162
12804,1882,1701,8417,4,29,0,109.88,2004,3773.92,522541,1529604
12805,527,1701,15275,3,31,0,122.698,2001,13002.84,576285.4,1541252
12806,4436,1465,10885,3,8,0,121.232,2003,11328.18,500778,1546006
12807,9913,1452,11415,4,38,1,116.805,2003,9315.77,531798.1,1500675
12808,507,1462,9180,3,13,0,149.924,2004,14287.16,489434,1542814
12809,5858,1517,1160,3,0,0,124.85,2004,23880.05,485473.3,1591972
12810,1166,1739,11146,3,20,0,205.688,2004,12829.26,499785.7,1507768
12811,7923,1112,8098,3,36,0,114.458,2004,10627.97,548032.6,1498814
12812,301,1032,8131,3,16,0,87.262,2000,12897.06,575074.3,1544233
12814,1422,2455,12919,4,5,1,318.647,2005,20606.84,468075.8,1520284
12815,3991,1713,5257,4,2,0,137.452,2001,20057.41,527973.8,1465629
12816,471,1949,10258,3,10,1,161.229,2000,6917.82,550560.7,1547475
12817,4989,1051,8124,3,44,0,72.413,2004,15322.49,487292.8,1547482
12818,3737,1391,6779,3,0,0,118.906,2004,8196.83,507941.2,1530509
12819,9807,2296,10572,4,1,0,206.769,2003,5924.43,552447.6,1522857
12821,6515,1860,58151,3,0,0,144.129,2002,11527.45,501311.1,1549082
12824,6145,2290,7702,4,7,1,170.968,2002,17550.12,531221.1,1473612
12825,4963,1587,9893,3,13,0,119.978,2002,13996.57,494602,1553263
12826,9776,1632,7284,3,5,0,137.452,2001,19135.53,518800,1470378
12827,5274,1560,6751,4,3,0,154.11,2004,14007.17,580725.9,1528363
12828,9545,1654,6300,3,3,0,159.629,2004,24200.75,477968.7,1586546
12829,4137,3533,8653,5,4,0,280.2,2004,15275.06,583621.4,1519555
12830,5505,2430,5750,5,3,0,223.971,2004,21453.54,604324.7,1519745
12831,8409,1895,6050,3,0,0,168.036,2004,22989.27,608461.9,1514607
12832,8372,1822,10129,5,20,0,213.35,2004,5561.38,543573.5,1515072
12835,4797,2469,9869,4,0,0,229.25,2001,21099.19,511311.2,1465970
12836,3857,1756,9703,3,15,0,103.205,2001,11064.57,500646.5,1543333
12837,8206,1850,2553,3,12,0,184.744,2002,15306.54,496948.6,1498111
12839,7525,1929,10117,3,41,0,264.335,2005,10990.96,548459.7,1564498
12843,1153,1613,6424,3,1,0,213.919,2005,19236.51,579750.8,1486730
12845,6667,1480,10388,3,36,0,84.969,2001,10984.81,565269,1511769
12846,7230,1298,6607,3,23,0,116.855,2001,16385.28,523234.6,1478588
12850,5437,1570,5200,3,11,0,134.29,2003,16069.75,505391.1,1574853
12851,7375,1634,5401,3,5,1,172.708,2004,22486.44,509185.1,1461900
12854,2655,1254,8914,3,33,0,79.84,2004,6967.06,513886.9,1540260
12856,5101,1956,10625,3,14,0,208.955,2004,23135.36,481650.1,1585287
12857,7578,1232,1705,2,0,0,128.673,2004,13429.87,569906.1,1504417
12858,1552,1410,6604,3,10,0,102.308,2001,17270.93,528557.8,1474764
12859,7110,3186,12260,4,0,0,356.064,2004,17712.75,576288.9,1490341
12863,4000,1849,6601,3,0,0,167.294,2004,14341.85,579687.6,1516819
12864,2391,2768,13748,4,0,0,239.512,2004,21958.92,485718.5,1583838
12865,2765,2393,7313,3,3,0,165.982,2003,21642.3,602847.8,1551581
12868,5228,1152,31895,3,24,0,89.572,2000,21609.07,557126.3,1463771
12873,7631,2281,42493,3,11,1,380.224,2001,5680.22,536598.6,1549540
12875,4302,2214,6485,4,2,0,168.938,2002,20346.06,601607.4,1531811
12876,9548,3585,13133,5,0,1,301.295,2001,20264.96,469321.8,1519642
12877,2036,1692,10981,3,19,0,227.219,2005,12737.74,500078,1507871
12879,7728,1192,8390,3,20,0,195.953,2004,4421.43,547429.4,1538308
12881,683,2414,9999,4,0,1,194.894,2003,31103.59,635821.7,1516184
12884,4218,2419,11582,3,13,0,139.813,2002,11405.97,508026.6,1557223
12885,4743,1640,7915,3,11,0,144.122,2003,10803.09,565478.5,1548934
12887,1672,2393,10306,4,0,1,187.748,2001,25062.92,616641.9,1539689
12889,3757,1252,11168,3,37,1,83.306,2001,5585.26,548471.6,1518846
12890,8849,2988,12409,5,0,1,189.598,2001,19175.96,474408.3,1548682
12891,1928,1680,2507,3,0,0,187.547,2003,5036.12,550321.7,1536888
12893,8388,1093,6855,3,8,0,123.603,2004,10328.26,520576.9,1561849
12895,7613,3035,23817,2,2,1,650.337,2000,5930.36,538840.9,1511975
12896,5736,1158,6000,3,1,0,110.729,2002,20263.92,490266.3,1580458
12897,496,2214,7582,3,0,0,229.095,2004,17103.43,571182.4,1488321
12898,5092,1314,11757,3,22,0,149.079,2005,11073.2,507927.3,1555523
12899,5210,1217,6302,3,3,0,123.615,2004,16992.62,496700.7,1571798
12900,1273,1471,7175,3,6,0,175.761,2005,20926.46,536338.7,1462434
12901,684,1952,5413,3,3,0,144.223,2002,14568.95,582647.2,1530492
12902,2900,1410,7643,4,18,0,120.854,2001,17282.7,539513.2,1474570
12904,1883,1027,4770,3,4,0,120.319,2004,20079.35,468955.1,1532519
12905,686,3153,13650,4,3,1,345.779,2004,18146.5,475752.1,1523617
12906,1087,1623,10904,3,22,1,214.135,2002,2675.12,542896.7,1534574
12907,9416,2406,7143,4,0,0,197.418,2004,25661.5,618548.4,1540332
12908,5805,1876,10033,3,0,0,147.68,2004,24612.22,481702.1,1591938
12909,1368,2572,5277,4,1,0,232.097,2004,11576.53,513004.7,1562193
12911,2672,1530,9602,3,43,0,105.257,2003,9101.07,508868.1,1545857
12912,8735,1264,9689,3,11,0,97.436,2001,11654.84,514040.7,1563201
12913,6020,1554,7257,2,25,0,130.605,2004,16034.26,511363.9,1483999
12914,6279,1407,7056,4,31,0,147.043,2001,2750.56,537456.1,1522459
12915,4185,2917,19744,4,13,1,192.768,2000,11305.69,502477.3,1512941
12917,3634,1258,7147,3,23,0,82.614,2003,7752.89,510467.8,1523776
12919,4987,1430,11200,3,16,1,104.799,2000,13275.41,491883.7,1538401
12920,2405,1345,6578,3,11,0,107.167,2000,16026.07,520311.1,1480546
12921,7638,1292,8132,3,8,0,155.598,2005,11410.26,565435.3,1509509
12922,1669,3531,12943,4,0,1,392.219,2002,19073.58,508170.5,1587733
12923,2770,1394,7000,2,45,0,95.518,2005,8968.83,505445.3,1529490
12925,2055,2775,14433,4,0,0,170.406,2004,21761.49,484553.1,1581812
12926,5477,3571,9860,4,0,1,285.906,2001,16457.25,480833,1530135
12927,7817,2743,7752,5,0,1,235.065,2004,20398.25,484311.9,1487177
12928,926,1817,8442,3,15,1,266.115,2000,2801.76,537702.2,1522360
12929,6080,2384,12099,3,16,1,153.251,2001,7043.77,553988.8,1518152
12934,4280,1294,6346,3,0,0,106.17,2001,17121.21,496499.8,1572188
12937,4228,3030,8946,5,0,1,278.606,2004,25783.21,619171.8,1538024
12938,8143,1861,8967,4,0,0,161.663,2003,19930.72,529851.6,1465876
12940,6118,1138,12695,3,0,0,109.842,2002,26797.19,622696.8,1535003
12941,4133,2343,10064,4,13,0,115.545,2001,11329.29,501276.5,1547113
12944,1495,3509,12354,4,0,1,370.37,2001,20649.2,602118.8,1522985
12945,7366,1884,5461,4,0,0,108.325,2000,21781.8,492299.6,1588557
12947,7320,2571,12320,4,0,1,256.839,2002,16801.41,479698.2,1530499
12948,778,1812,4600,3,0,0,142.898,2003,23616.92,457962.8,1521161
12949,5935,2941,9943,3,-1,1,290.71,2001,16589.77,588155.1,1520071
12950,8196,1990,9527,3,45,0,173.78,2003,6760.43,551768.4,1545438
12951,4061,2344,13841,4,38,1,118.497,2000,9165.54,507567.7,1543797
12953,828,2527,14196,4,6,1,204.025,2000,18091.95,494418.1,1487601
12955,9342,2974,12968,5,14,1,334.592,2002,9087.69,534040.6,1560912
12956,2419,6663,59985,4,17,1,2287.579,2004,7146.62,545107.8,1552179
12961,9907,1026,10032,3,18,0,113.93,2004,10972.76,499223,1536441
12962,1070,1513,19163,2,28,0,98.963,2003,6708.05,555808.1,1537796
12963,2430,1968,18952,4,0,0,250.984,2004,22474.3,465727.4,1505284
12965,1105,2132,13468,4,14,1,166.431,2002,13470.72,503727.7,1562527
12966,6052,1436,5298,3,7,0,150.838,2004,13700.08,578359.4,1519809
12968,9294,1307,12111,3,19,0,120.156,2004,10782.93,502315.7,1545056
12969,378,1514,5512,3,10,0,118.689,2003,11876.88,513337.1,1563604
12974,4015,1741,7065,3,4,0,191.515,2003,22574.32,607545.3,1516869
12975,4794,2045,6899,4,0,0,184.141,2004,13712.1,575500.4,1511819
12977,1912,2710,7200,4,0,0,211.653,2002,13402.42,568879.1,1503243
12980,4421,2721,7204,4,-1,0,186.871,2001,21034.34,534611.3,1462064
12981,690,2808,22400,4,14,1,369.254,2003,18869.66,474011.2,1519456
12983,7201,1766,8323,3,0,0,153.892,2004,19121.06,496924.5,1581114
12985,6910,2433,10000,3,13,0,145.787,2002,29661.09,631388.5,1518688
12986,9403,1846,8193,4,46,0,91.372,2003,10240.43,524911.3,1563207
12987,9716,2064,11073,3,27,0,141.773,2004,12229.35,495322.3,1538137
12988,4429,1366,12952,2,47,0,183.574,2000,8061.79,550423.5,1552477
12989,8857,1677,10064,4,26,0,122.283,2003,11622.35,502449.6,1510947
12992,868,2568,39047,4,15,0,351.473,2000,12294.45,571600.9,1547707
12994,6357,1473,6600,2,19,0,160.317,2003,15560.58,497595.7,1496152
12996,9789,2239,26431,3,1,0,249.851,2005,19254.76,502658.1,1585485
12997,8001,1424,7180,3,1,0,105.711,2000,12697.67,505580.5,1560775
13000,2866,3379,8336,5,7,0,319.291,2005,19625.57,599242.7,1530385
13001,3563,1630,6492,4,0,0,131.16,2002,13160.9,498873.2,1555021
13005,83,3247,6482,4,12,0,422.617,2002,1445.3,538073.7,1534565
13006,5648,1804,11461,4,22,1,119.429,2001,10734.44,569337.9,1523971
13007,2421,1226,17060,2,19,0,94.571,2003,20242.58,491131,1581132
13009,8176,1213,5249,3,8,0,97.982,2003,16581.69,482878.8,1547284
13010,6758,1914,5820,4,7,0,172.479,2003,16941.88,479396.7,1526846
13012,6140,1195,8248,3,26,0,75.736,2001,8273.17,513289.7,1547620
13013,1938,1881,10089,4,6,1,146.453,2003,12879.29,503664.9,1559646
13015,4208,2288,14556,4,6,1,214.263,2001,21766.3,513885.4,1462803
13017,6063,1039,4500,3,7,0,108.511,2003,17831.37,502356.7,1579779
13018,5246,1801,11214,3,45,0,173.988,2002,3871.33,546026.9,1525081
13019,4212,1924,12372,2,52,0,215.858,2005,34707.68,453513.8,1610843
13020,572,1874,8224,3,0,0,133.991,2002,22600.46,461040.4,1538573
13021,836,2274,8287,4,12,0,152.268,2001,22350.37,518067.8,1459687
13023,7529,1225,6500,3,36,0,83.453,2001,8657.26,531085.9,1502933
13026,7458,1022,4831,2,18,0,72.582,2005,12820.59,576167.4,1538983
13027,3848,1118,7392,2,23,0,100.509,2003,13288.86,545608.2,1488835
13029,7751,1230,7205,3,34,1,87.387,2001,9530.84,532235.1,1499926
13030,1794,1060,7649,2,12,0,121.652,2003,4883.57,544360,1518206
13032,1704,2957,6870,4,0,0,202.754,2003,19422.21,544076.9,1468028
13033,9697,1379,4606,3,0,0,125.786,2002,23398.94,458961.6,1519230
13034,8231,2068,7899,4,1,0,159.234,2002,10545.1,517992.8,1561331
13036,3592,1756,8586,3,10,0,145.544,2003,11324.7,497670.1,1530846
13037,2464,1925,6504,4,3,0,168.984,2003,20243.83,601273.9,1531588
13038,92,1528,5328,3,0,0,141.568,2004,9269.12,557249.9,1510529
13040,3778,1656,15697,3,12,0,205.701,2004,17702.55,508016.9,1582636
13041,2829,3808,15621,5,1,1,361.083,2000,22125.59,606144.4,1517381
13042,8203,1293,10886,3,15,0,92.673,2001,11490.03,497609.1,1537110
13043,1128,2407,13296,4,16,1,265.543,2004,17670.03,497235.9,1486947
13044,4368,1076,3795,3,0,0,91.149,2003,22027.18,462551.2,1532176
13046,9450,1329,6959,2,20,0,90.298,2000,7029.43,557212.1,1536716
13047,9638,938,3373,3,16,0,66.228,2002,21930.19,462888.2,1533020
13048,342,3003,8400,4,0,1,313.022,2003,22289.23,584585.4,1477467
13049,3707,3193,6911,5,0,0,189.031,2000,21901.4,509378.8,1463877
13050,3988,1053,8643,2,16,0,108.511,2003,9465.36,503756.4,1530560
13051,4114,1679,6273,4,5,0,127.303,2001,21879.51,490266.5,1587404
13052,321,1255,9811,3,13,0,110.92,2002,16733.25,525160.1,1477032
13053,8839,3134,11304,4,0,0,211.89,2003,20921.08,545059.1,1463201
13054,365,1631,10377,3,7,0,135.595,2001,17426.67,527986.3,1474316
13055,8422,2492,8978,4,6,1,245.884,2003,20667.17,522895.3,1464328
13056,3017,1626,7956,3,23,0,129.197,2003,11476.01,546215,1495194
13058,5380,724,9399,2,14,0,141.928,2004,3184.09,542822.6,1537837
13059,3438,2250,7528,4,0,0,144.741,2002,21153.93,600454.8,1553774
13060,4814,1475,4593,3,13,0,111.564,2001,13538.22,578775.3,1524498
13062,5070,2809,8625,4,1,0,209.996,2000,10427.49,568068.3,1522923
13063,8973,1649,7664,3,6,0,126.853,2000,17242.23,527855.3,1474942
13064,4439,1822,13953,3,24,0,82.539,2002,8391.66,507599.5,1535169
13066,7580,2149,10398,4,13,1,121.796,2001,11720.64,499781.3,1546935
13067,3254,896,8214,2,46,0,29.248,2001,3126.21,526931,1524557
13070,4012,2629,15954,4,13,1,274.728,2004,9564.83,504137.6,1524540
13071,4636,2056,7815,4,0,0,172.703,2002,21356.45,602187.8,1550502
13072,4443,1388,1365,3,8,0,96.696,2003,17837.24,540634,1472844
13074,4277,2912,15602,6,16,1,313.975,2003,18102.63,495033.6,1486989
13075,9822,2093,19498,3,14,0,253.225,2004,10463.58,535409.6,1565434
13076,2838,1261,10501,3,34,0,78.319,2005,12002.31,498542.6,1546401
13077,2346,1923,5249,3,13,0,150.938,2001,6596.44,552423.4,1518473
13078,7177,2496,8561,3,6,0,215.555,2001,19385.19,598447.5,1529959
13079,5023,1893,2982,3,0,0,157.31,2003,23196.74,609143.9,1514537
13080,1793,1385,4361,4,3,0,162.989,2004,23025.81,609469.3,1519236
13082,4945,2376,21714,4,21,0,191.087,2004,14591.03,508236.3,1570917
13085,5241,2845,14051,4,3,1,284.079,2000,20208.48,600985.8,1526298
13086,8861,2012,7763,4,0,0,176.682,2003,21410.62,604875.8,1525426
13088,4817,1202,9446,3,44,0,101.707,2004,8242.33,508262.5,1536156
13090,7411,1609,10127,3,6,0,147.771,2004,11162.51,509549.1,1557605
13092,2030,2321,44109,4,9,1,297.08,2004,25125.21,615033.1,1550283
13094,7995,1585,7250,3,9,0,149.947,2003,16017.19,582907.4,1552371
13095,265,1099,4955,3,3,0,128.884,2000,2146.79,540141.8,1526461
13096,6452,1359,8542,3,44,0,72.444,2002,8208.97,508761.4,1537875
13097,2415,1265,6975,2,42,0,92.515,2002,11042.4,565681.3,1512072
13098,5097,958,5188,2,10,0,68.445,2001,10733.09,503209.3,1546612
